,title,price,date_posted,address,rental_type,num_bedrooms,num_bathrooms,url,company_type,num_parking,agreement_type,pet_friendly,move_in_date,size_sqft,furnished,air_conditioning,smoking_permitted,barrier_free_entrances_ramps,visual_aids,accessible_washrooms_in_suite,heat,hydro,water,cable_tv,internet,laundry_unit,laundry_building,dishwasher,fridge_freezer,yard,balcony,building_security,building_elevator,building_gym,bycycle_parking,storage_space,postal_code,rate_per_sqft,location,lat,long,region
518,"Stonecrest Village - 2 Bdrm - 79,81 Radcliffe Drive & 80,85,90, ",2360.0,2024-02-28 00:08:15+00:00,"81 Radcliffe Drive, Halifax, NS, B3M 4L4",Apartment,2.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/stonecrest-village-2-bdrm-79-81-radcliffe-drive-80-85-90/1670650374,Professional,0.0,1 Year,Yes,2024-05-01 00:00:00+00:00,1350.0,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,True,B3M 4L4,1.75,"81, Radcliffe Drive, Sheffield, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3M 4P2, Canada",44.6668671,-63.6608192868901,Larry Uteck
520,South End 1-Bedroom Apartment Available May 1,2050.0,2024-02-27 19:15:38+00:00,"Tobin Street, Halifax, NS",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/south-end-1-bedroom-apartment-available-may-1/1686638335,Owner,0.0,Month-to-month,No,2024-05-01 00:00:00+00:00,550.0,False,False,outdoors only,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,,3.73,"Tobin Street, South End, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3H 1S3, Canada",44.6390609,-63.5718388,South End Halifax
521,Seeking Roommate to co-sign for 2bed 2bath,1995.0,2024-02-27 02:04:05+00:00,B3P 0H3,Apartment,2.0,2.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/seeking-roommate-to-co-sign-for-2bed-2bath/1686566137,Owner,1.0,1 Year,No,2024-04-01 00:00:00+00:00,1200.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B3P 0H3,1.66,"B3P 0H3, Governor's Brook, Spryfield, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada",44.60289686481481,-63.59958553148148,Cowie Hill
522,"The Welsford Apartments - 1 Bdrm available at 2074 Robie Street,",1985.0,2024-02-27 00:08:10+00:00,"2074 Robie Street, Halifax, NS, B3K 5L3",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/the-welsford-apartments-1-bdrm-available-at-2074-robie-street/1673397498,Professional,0.0,1 Year,Yes,2024-05-01 00:00:00+00:00,881.0,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,True,True,False,B3K 5L3,2.25,"The Welsford, 2074, Robie Street, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3K 5L3, Canada",44.6484791,-63.59153453877745,North End Halifax
523,Bright Large 2BR Near Bayers Lake- Small Dog Friendly,2150.0,2024-02-27 00:08:07+00:00,"109 Greenpark Close, Halifax, NS, B3S 1R6",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/bright-large-2br-near-bayers-lake-small-dog-friendly/1678803030,Professional,0.0,1 Year,Limited,2024-05-01 00:00:00+00:00,500.0,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,False,False,True,B3S 1R6,4.3,"Greenpark Suites, 109, Greenpark Close, Woodcliffe Park, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3S 1R6, Canada",44.65222755,-63.67001305001294,Clayton Park
524,"Empress Gardens - 2 Bedroom, 2 Bathroom, Den Apartment for Rent",2345.0,2024-02-27 00:08:06+00:00,"461 Larry Uteck, Halifax, NS, B3M 0H3",Apartment,2.0,2.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/empress-gardens-2-bedroom-2-bathroom-den-apartment-for-rent/1678802964,Professional,0.0,1 Year,Limited,2024-03-01 00:00:00+00:00,500.0,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,B3M 0H3,4.69,"Empress Gardens, 461, Larry Uteck Boulevard, Prince Edward Estates, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3M 0H3, Canada",44.7022714,-63.67707933384274,Larry Uteck
525,HAMMONDS PLAINS Equestrian Lane 2 Bedroom unit for May,1950.0,2024-02-26 21:36:04+00:00,"11 Equestrian Lane, Upper Hammonds Plains, NS, B4B 1P2",Apartment,2.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/hammonds-plains-equestrian-lane-2-bedroom-unit-for-may/1686539014,Professional,2.0,1 Year,Yes,2024-03-01 00:00:00+00:00,500.0,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,B4B 1P2,3.9,"11, Equestrian Lane, Upper Hammonds Plains, Halifax Regional Municipality, Halifax County, Nova Scotia, B4B 0W1, Canada",44.75884845,-63.85691657749668,Bedford Halifax
526,FULLY RENOVATED,1600.0,2024-02-26 20:20:45+00:00,"18 Penny Avenue, Halifax, NS",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/fully-renovated/1686532755,Owner,1.0,1 Year,No,2024-03-01 00:00:00+00:00,600.0,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,True,False,False,False,False,,2.67,"18, Penny Avenue, Ravenscraig, Spryfield, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3P 1P1, Canada",44.621057050000005,-63.621581853708435,Unknown
527,1 bedroom apartment dog friendly in Clayton park,1850.0,2024-02-26 18:41:45+00:00,"179 Lacewood Dr, Halifax, NS B3M 2N9",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/1-bedroom-apartment-dog-friendly-in-clayton-park/1686521874,Owner,1.0,1 Year,Yes,2024-03-28 00:00:00+00:00,750.0,False,False,outdoors only,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,B3M 2N9,2.47,,,,Larry Uteck
528,"Fully-Furnished, Self-Contained, 1-Bedroom Unit",1900.0,2024-02-26 02:43:31+00:00,"Brook Street, Halifax, NS",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/fully-furnished-self-contained-1-bedroom-unit/1686459587,Owner,1.0,Month-to-month,Limited,2024-04-01 00:00:00+00:00,950.0,True,True,False,True,False,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,,2.0,"Brook Street, Fairmount Ridge, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3N 3A1, Canada",44.6424558,-63.6306004,Unknown
529,Ready Jan 1st One Bedroom + Den Apartment in Clayton Park,2095.0,2024-02-26 00:32:30+00:00,"333 Main Avenue, Halifax, NS, B3S 0B6",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/ready-jan-1st-one-bedroom-den-apartment-in-clayton-park/1667688538,Professional,0.0,1 Year,Limited,2024-01-01 00:00:00+00:00,1250.0,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,B3S 0B6,1.68,,,,Clayton Park
533,Fantastic one bedroom in Halifax's North-end- MAY 1ST,1995.0,2024-02-26 00:32:30+00:00,"5511 Charles St., Halifax, NS, B3K 1K1",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/fantastic-one-bedroom-in-halifaxs-north-end-may-1st/1686103665,Professional,0.0,1 Year,No,2024-05-01 00:00:00+00:00,500.0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,B3K 1K1,3.99,"5511, Charles Street, Downtown Halifax, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3K 1K2, Canada",44.65642465,-63.59019350435814,Downtown Halifax
534,Lease Takeover: Luxurious 1 Bedroom 1 Bath on Quinpool,2295.0,2024-02-26 00:32:30+00:00,"Halifax, NS B3L 1A5",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/lease-takeover:-luxurious-1-bedroom-1-bath-on-quinpool/1686074425,Owner,0.0,1 Year,Limited,2024-04-01 00:00:00+00:00,848.0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,B3L 1A5,2.71,"Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada",44.648618,-63.5859487,West End of Halifax
535,Newly Renovated 1 Bedroom Apartment - March 1st,1695.0,2024-02-26 00:32:30+00:00,"3315 Westerwald Street, Halifax, NS",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/newly-renovated-1-bedroom-apartment-march-1st/1668053067,Owner,0.0,1 Year,Limited,2024-03-01 00:00:00+00:00,700.0,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,,2.42,"3315, Westerwald Street, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3N 2S6, Canada",44.65260295,-63.63110143129461,Unknown
536,Looking for a 1-2 bedroom apartment for May 1,1995.0,2024-02-26 00:32:30+00:00,"6299 South St, Halifax, NS B3H 4J1",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/looking-for-a-1-2-bedroom-apartment-for-may-1/1685967967,Owner,1.0,1 Year,No,2024-05-01 00:00:00+00:00,500.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B3H 4J1,3.99,"Dalhousie Registrar's Office, 6299, South Street, Marlborough Woods, South End, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3H 3W5, Canada",44.6361402,-63.593144,South End Halifax
537,Looking for 2-3 bedroom ,2200.0,2024-02-26 00:32:30+00:00,"3367 Federal Ave, Halifax, B3L 3X5",Apartment,2.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/looking-for-2-3-bedroom/1685946212,Owner,0.0,1 Year,No,2024-04-01 00:00:00+00:00,900.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B3L 3X5,2.44,"3367, Federal Avenue, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3L 3X5, Canada",44.6556843,-63.6198142,West End of Halifax
541,1 bedroom for sublet (May 1 - August 31),895.0,2024-02-26 00:32:30+00:00,"Jennings St, Halifax, NS B3H 2C4",Apartment,1.0,2.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/1-bedroom-for-sublet-may-1-august-31/1685861287,Owner,0.0,Month-to-month,No,2024-05-01 00:00:00+00:00,1.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B3H 2C4,895.0,"Jennings Street, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3H 3X1, Canada",44.6400027,-63.5965302,South End Halifax
543,1 Bed 1 Bath Apartment Sublet- South End Halifax,1125.0,2024-02-26 00:32:30+00:00,"Halifax, NS B3H 2N3",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/1-bed-1-bath-apartment-sublet-south-end-halifax/1685702234,Owner,0.0,Month-to-month,No,2024-05-01 00:00:00+00:00,600.0,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,B3H 2N3,1.88,,,,South End Halifax
544,Rental properties,1995.0,2024-02-26 00:32:30+00:00,"Halifax, NS B3R 1B4",Apartment,3.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/rental-properties/1685682937,Owner,2.0,1 Year,Limited,2024-03-01 00:00:00+00:00,900.0,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,B3R 1B4,2.22,"Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada",44.648618,-63.5859487,Spryfield Halifax
545,"2 adults looking for an apartment in Medicine Hat, Alberta",1995.0,2024-02-26 00:32:30+00:00,"Halifax, NS B3L 4P3",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/2-adults-looking-for-an-apartment-in-medicine-hat-alberta/1685677139,Owner,0.0,1 Year,Yes,2024-02-21 00:00:00+00:00,100.0,False,False,outdoors only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B3L 4P3,19.95,"Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada",44.648618,-63.5859487,West End of Halifax
546,2 bed 2 bath Apartment ,2945.0,2024-02-26 00:32:30+00:00,"5548 Kaye St, Halifax, NS B3K 1Y5",Apartment,2.0,2.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/2-bed-2-bath-apartment/1685589447,Owner,1.0,1 Year,Yes,2024-04-01 00:00:00+00:00,500.0,False,True,outdoors only,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,B3K 1Y5,5.89,"5548, Kaye Street, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3K 1Y5, Canada",44.6616327,-63.5992423,North End Halifax
548,2 BEDROOM NON SMOKING APARTMENT PET FRIENDLY,1795.0,2024-02-26 00:32:30+00:00,"Halifax, NS B3R 1R3",Apartment,2.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/2-bedroom-non-smoking-apartment-pet-friendly/1685561799,Owner,1.0,1 Year,Limited,2024-04-01 00:00:00+00:00,850.0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,B3R 1R3,2.11,"Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada",44.648618,-63.5859487,Spryfield Halifax
549,For rent,1875.0,2024-02-26 00:32:30+00:00,"3150 Barrington St, Halifax, NS B3K 0C6",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/for-rent/1685387325,Owner,0.0,1 Year,Limited,2024-03-01 00:00:00+00:00,741.0,False,False,outdoors only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B3K 0C6,2.53,,,,North End Halifax
550,"May 1st-September1 st , Studio Downtown Halifax",1750.0,2024-02-26 00:32:30+00:00,"Tobin Street, Halifax, NS",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/may-1st-september1-st-studio-downtown-halifax/1685386165,Owner,1.0,1 Year,No,2024-05-01 00:00:00+00:00,450.0,False,False,outdoors only,True,False,False,True,True,True,False,False,False,True,True,True,False,True,False,True,False,False,True,,3.89,"Tobin Street, South End, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3H 1S3, Canada",44.6390609,-63.5718388,South End Halifax
551,APARTMENT FOR SUBLET,1200.0,2024-02-26 00:32:30+00:00,"5651 Ogilvie St, Halifax, B3H 1B9",Apartment,2.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/apartment-for-sublet/1685290204,Owner,0.0,1 Year,Yes,2024-07-01 00:00:00+00:00,672.0,True,False,outdoors only,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,B3H 1B9,1.79,"5651, Ogilvie Street, South End, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3H 1B9, Canada",44.6290615,-63.5714064,South End Halifax
559,A bachelor apartment ,1530.0,2024-02-26 00:32:30+00:00,"5885 Cunard St, Halifax, NS B3K 1E3",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/a-bachelor-apartment/1685216424,Owner,1.0,Month-to-month,Limited,2024-04-01 00:00:00+00:00,1.0,False,False,outdoors only,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,B3K 1E3,1530.0,"Macdonald Apartments, 5885, Cunard Street, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3K 1E3, Canada",44.6513454,-63.5914571,North End Halifax
561,Clayton Park - Two Bedroom - **Sorry Rented**,2095.0,2024-02-26 00:32:30+00:00,"Halifax, NS B3S 1P4",Apartment,2.0,2.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/clayton-park-two-bedroom-sorry-rented/1663362957,Owner,1.0,1 Year,No,2024-03-01 00:00:00+00:00,1350.0,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,B3S 1P4,1.55,"Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada",44.648618,-63.5859487,Clayton Park
562,Lease transfer available ,2045.0,2024-02-26 00:32:30+00:00,"1030 South Park St, Halifax, NS B3H 2W3",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/lease-transfer-available/1685044857,Owner,1.0,1 Year,Yes,2024-03-01 00:00:00+00:00,660.0,False,True,outdoors only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B3H 2W3,3.1,"Somerset Place, 1030, South Park Street, South End, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3H 2W3, Canada",44.63530235,-63.57682805267436,South End Halifax
566,1 bedroom apartment with 1 parking spot underground avaliablenow,1795.0,2024-02-26 00:32:30+00:00,"52 Supreme Ct, Halifax, NS B3N 2L4",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/1-bedroom-apartment-with-1-parking-spot-underground-avaliablenow/1684730285,Owner,1.0,1 Year,No,2024-02-08 00:00:00+00:00,1000.0,False,True,outdoors only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B3N 2L4,1.8,"Supreme Court, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3N 0G1, Canada",44.65776205,-63.63365338118419,Fairview Halifax
567,1 BDRM for rent,700.0,2024-02-26 00:32:30+00:00,"Hacketts Cove, NS B3Z 3K3",Apartment,2.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/1-bdrm-for-rent/1684615485,Owner,3.0,Month-to-month,Limited,2024-03-01 00:00:00+00:00,1200.0,False,False,outdoors only,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,B3Z 3K3,0.58,"Hacketts Cove, Halifax Regional Municipality, Halifax County, Nova Scotia, Canada",44.5566376,-63.9336709,coastal communities around Halifax
570,Halifax DT 2b2b Condo The Vuze,1245.0,2024-02-26 00:32:30+00:00,"5633 Fenwick St, Halifax, NS B3H 4M2",Apartment,2.0,2.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/halifax-dt-2b2b-condo-the-vuze/1684540071,Owner,1.0,Month-to-month,Yes,2024-02-06 00:00:00+00:00,1600.0,True,True,outdoors only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B3H 4M2,0.78,"5633, Fenwick Street, South End, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3H 1P8, Canada",44.6380516,-63.5755447,South End Halifax
572,Mature female looking for apt/private space to rent longterm HRM,1995.0,2024-02-26 00:32:30+00:00,"Barrington St, Halifax, B3J 2A4",Apartment,1.0,1.0,https://www.kijiji.ca/v-apartments-condos/city-of-halifax/mature-female-looking-for-apt-private-space-to-rent-longterm-hrm/1684306229,Owner,0.0,Month-to-month,Yes,2024-08-31 00:00:00+00:00,500.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,B3J 2A4,3.99,"Barrington Street, Downtown Halifax, Halifax, Halifax Regional Municipality, Halifax County, Nova Scotia, B3J 2A4, Canada",44.6478883,-63.5744088,Downtown Halifax
